Subject, Condition, Stim1, Stim2, RT, Correct, Item
JRK,Orientation_Lines,DownLeft,DownLeft,346.67,1,304
JRK,Orientation_Lines,UpLeft,UpLeft,377.63,1,357
JRK,Orientation_Lines,None,Absent,355.76,0,453
JRK,Orientation_Lines,None,None,301.60,1,75
JRK,Orientation_Lines,Absent,DownLeft,360.93,1,667
JRK,Orientation_Lines,Absent,DownLeft,365.48,1,719
JRK,Orientation_Lines,DownRight,UpLeft,369.04,1,190
JRK,Orientation_Lines,Absent,DownLeft,360.86,1,655
JRK,Orientation_Lines,DownRight,DownRight,307.68,1,316
JRK,Orientation_Lines,Absent,DownRight,329.83,1,1069
JRK,Orientation_Lines,UpLeft,Absent,362.75,1,1094
JRK,Orientation_Lines,Absent,None,447.53,1,548
JRK,Orientation_Lines,None,Absent,420.76,1,462
JRK,Orientation_Lines,UpRight,Absent,340.18,1,587
JRK,Orientation_Lines,DownRight,Absent,363.31,1,755
JRK,Orientation_Lines,None,Absent,466.68,1,399
JRK,Orientation_Lines,UpRight,Absent,389.03,1,648
JRK,Orientation_Lines,DownLeft,Absent,2000.00,0,938
JRK,Orientation_Lines,Absent,DownLeft,717.44,1,1008
JRK,Orientation_Lines,Absent,UpRight,461.71,1,928
JRK,Orientation_Lines,Absent,DownLeft,372.32,1,998
JRK,Orientation_Lines,Absent,UpLeft,315.22,1,837
JRK,Orientation_Lines,None,None,364.78,1,20
JRK,Orientation_Lines,DownLeft,DownLeft,529.78,1,308
JRK,Orientation_Lines,DownRight,Absent,337.66,1,723
JRK,Orientation_Lines,None,Absent,478.21,0,396
JRK,Orientation_Lines,DownRight,Absent,516.99,0,753
JRK,Orientation_Lines,UpRight,Absent,325.84,1,596
JRK,Orientation_Lines,None,Absent,419.43,1,454
JRK,Orientation_Lines,UpRight,Absent,327.10,1,617
JRK,Orientation_Lines,None,None,391.32,1,61
JRK,Orientation_Lines,DownRight,Absent,352.82,1,787
JRK,Orientation_Lines,DownRight,Absent,335.83,1,738
JRK,Orientation_Lines,Absent,None,300.26,1,553
JRK,Orientation_Lines,DownRight,DownRight,356.66,1,327
JRK,Orientation_Lines,None,Absent,553.96,1,477
JRK,Orientation_Lines,None,Absent,598.62,1,445
JRK,Orientation_Lines,None,Absent,405.51,1,414
JRK,Orientation_Lines,Absent,None,347.43,1,504
JRK,Orientation_Lines,None,Absent,383.28,1,472
JRK,Orientation_Lines,UpLeft,Absent,426.96,1,1088
JRK,Orientation_Lines,UpRight,Absent,279.84,1,590
JRK,Orientation_Lines,DownRight,UpLeft,329.39,1,181
JRK,Orientation_Lines,DownRight,UpLeft,463.09,1,173
JRK,Orientation_Lines,None,Absent,428.50,1,447
JRK,Orientation_Lines,UpRight,DownLeft,338.13,1,135
JRK,Orientation_Lines,UpRight,Absent,357.35,1,644
JRK,Orientation_Lines,DownRight,Absent,543.88,1,757
JRK,Orientation_Lines,DownRight,DownRight,325.34,1,343
JRK,Orientation_Lines,DownRight,Absent,228.12,1,758
JRK,Orientation_Lines,None,None,370.63,1,46
JRK,Orientation_Lines,DownRight,UpLeft,334.07,1,189
JRK,Orientation_Lines,None,None,509.85,1,23
JRK,Orientation_Lines,DownRight,UpLeft,336.31,1,194
JRK,Orientation_Lines,None,Absent,389.77,1,459
JRK,Orientation_Lines,Absent,UpLeft,351.26,1,800
JRK,Orientation_Lines,UpRight,Absent,354.82,1,880
JRK,Orientation_Lines,Absent,UpLeft,346.64,1,814
JRK,Orientation_Lines,UpRight,Absent,362.93,1,585
JRK,Orientation_Lines,Absent,UpLeft,324.42,1,858
JRK,Orientation_Lines,UpRight,UpRight,394.52,1,271
JRK,Orientation_Lines,Absent,DownLeft,510.61,1,992
JRK,Orientation_Lines,DownRight,UpLeft,358.60,1,238
JRK,Orientation_Lines,DownRight,Absent,332.81,1,731
JRK,Orientation_Lines,UpRight,Absent,334.42,1,632
JRK,Orientation_Lines,None,Absent,474.96,1,449
JRK,Orientation_Lines,DownRight,DownRight,466.78,1,326
JRK,Orientation_Lines,Absent,UpLeft,485.03,1,1120
JRK,Orientation_Lines,UpRight,Absent,432.82,1,882
JRK,Orientation_Lines,UpLeft,Absent,372.78,1,1093
JRK,Orientation_Lines,UpRight,Absent,283.39,1,616
JRK,Orientation_Lines,DownRight,Absent,422.97,1,1025
JRK,Orientation_Lines,Absent,DownLeft,695.60,1,682
JRK,Orientation_Lines,Absent,DownRight,401.72,0,1060
JRK,Orientation_Lines,None,Absent,548.14,1,455
JRK,Orientation_Lines,None,None,345.25,1,52
JRK,Orientation_Lines,Absent,DownLeft,560.16,1,989
JRK,Orientation_Lines,Absent,UpRight,513.82,1,934
JRK,Orientation_Lines,None,Absent,619.15,1,413
JRK,Orientation_Lines,None,Absent,431.91,1,401
JRK,Orientation_Lines,DownRight,Absent,502.99,1,740
JRK,Orientation_Lines,DownRight,UpLeft,449.80,1,193
JRK,Orientation_Lines,Absent,None,359.43,1,525
JRK,Orientation_Lines,UpRight,UpRight,469.65,1,245
JRK,Orientation_Lines,UpRight,Absent,395.91,1,645
JRK,Orientation_Lines,Absent,UpLeft,417.09,1,1122
JRK,Orientation_Lines,Absent,None,370.75,1,530
JRK,Orientation_Lines,Absent,DownLeft,639.48,1,977
JRK,Orientation_Lines,Absent,None,372.99,1,497
JRK,Orientation_Lines,Absent,UpRight,574.20,1,927
JRK,Orientation_Lines,None,None,403.60,1,34
JRK,Orientation_Lines,Absent,None,323.02,1,574
JRK,Orientation_Lines,None,None,306.03,1,31
JRK,Orientation_Lines,UpRight,Absent,353.63,1,890
JRK,Orientation_Lines,UpRight,UpRight,510.81,1,253
JRK,Orientation_Lines,Absent,DownRight,440.99,1,1063
JRK,Orientation_Lines,Absent,None,357.47,1,531
JRK,Orientation_Lines,None,None,322.88,1,95
JRK,Orientation_Lines,Absent,None,336.23,1,573
JRK,Orientation_Lines,Absent,UpLeft,582.45,1,861
JRK,Orientation_Lines,Absent,UpLeft,456.86,1,1150
JRK,Orientation_Lines,UpLeft,Absent,395.84,1,1101
JRK,Orientation_Lines,DownRight,UpLeft,413.10,1,185
JRK,Orientation_Lines,DownRight,UpLeft,412.75,1,218
JRK,Orientation_Lines,UpRight,DownLeft,407.52,1,137
JRK,Orientation_Lines,Absent,UpLeft,607.75,1,850
JRK,Orientation_Lines,DownRight,UpLeft,358.87,1,199
JRK,Orientation_Lines,Absent,DownLeft,504.31,1,996
JRK,Orientation_Lines,UpRight,UpRight,346.43,1,272
JRK,Orientation_Lines,Absent,UpLeft,291.28,1,835
JRK,Orientation_Lines,DownLeft,Absent,379.98,1,950
JRK,Orientation_Lines,Absent,DownLeft,437.35,1,1003
JRK,Orientation_Lines,DownRight,DownRight,345.03,1,336
JRK,Orientation_Lines,UpLeft,Absent,299.67,1,1085
JRK,Orientation_Lines,Absent,None,407.94,0,552
JRK,Orientation_Lines,None,Absent,525.98,1,474
JRK,Orientation_Lines,UpRight,UpRight,447.35,1,241
JRK,Orientation_Lines,UpRight,Absent,297.30,1,580
JRK,Orientation_Lines,UpLeft,Absent,366.42,1,1097
JRK,Orientation_Lines,Absent,None,367.05,1,571
JRK,Orientation_Lines,UpLeft,Absent,306.03,1,1105
JRK,Orientation_Lines,None,None,302.75,1,43
JRK,Orientation_Lines,DownLeft,DownLeft,508.86,1,295
JRK,Orientation_Lines,Absent,None,344.12,1,521
JRK,Orientation_Lines,Absent,DownLeft,571.75,1,669
JRK,Orientation_Lines,Absent,DownLeft,429.53,1,1001
JRK,Orientation_Lines,None,None,450.70,1,40
JRK,Orientation_Lines,None,Absent,433.73,1,479
JRK,Orientation_Lines,DownLeft,Absent,352.16,1,954
JRK,Orientation_Lines,UpRight,DownLeft,455.53,1,142
JRK,Orientation_Lines,DownLeft,Absent,388.65,1,962
JRK,Orientation_Lines,Absent,DownLeft,744.45,0,702
JRK,Orientation_Lines,DownRight,DownRight,620.82,1,319
JRK,Orientation_Lines,DownLeft,Absent,422.82,1,961
JRK,Orientation_Lines,Absent,DownRight,506.62,1,1056
JRK,Orientation_Lines,DownRight,Absent,315.47,1,1020
JRK,Orientation_Lines,Absent,DownLeft,625.29,1,993
JRK,Orientation_Lines,Absent,UpLeft,452.73,1,840
JRK,Orientation_Lines,UpRight,Absent,323.22,1,611
JRK,Orientation_Lines,Absent,DownLeft,556.73,1,663
JRK,Orientation_Lines,Absent,UpRight,454.62,1,904
JRK,Orientation_Lines,UpLeft,UpLeft,488.51,1,377
JRK,Orientation_Lines,DownRight,Absent,477.40,1,788
JRK,Orientation_Lines,Absent,DownLeft,460.41,1,650
JRK,Orientation_Lines,UpRight,DownLeft,341.67,1,144
JRK,Orientation_Lines,UpRight,Absent,314.90,1,639
JRK,Orientation_Lines,UpRight,Absent,366.41,1,885
JRK,Orientation_Lines,Absent,UpRight,623.39,1,926
JRK,Orientation_Lines,None,Absent,354.94,0,411
JRK,Orientation_Lines,Absent,UpLeft,449.51,1,826
JRK,Orientation_Lines,DownLeft,DownLeft,401.21,1,306
JRK,Orientation_Lines,None,Absent,475.22,1,466
JRK,Orientation_Lines,Absent,None,277.22,1,495
JRK,Orientation_Lines,Absent,None,307.21,1,564
JRK,Orientation_Lines,Absent,DownLeft,578.87,1,985
JRK,Orientation_Lines,None,None,319.23,1,66
JRK,Orientation_Lines,UpRight,Absent,491.09,1,867
JRK,Orientation_Lines,None,Absent,453.56,1,463
JRK,Orientation_Lines,DownRight,Absent,528.55,1,1018
JRK,Orientation_Lines,Absent,None,385.34,1,523
JRK,Orientation_Lines,DownRight,UpLeft,442.72,1,203
JRK,Orientation_Lines,Absent,UpLeft,376.81,1,864
JRK,Orientation_Lines,Absent,DownLeft,513.45,1,987
JRK,Orientation_Lines,UpRight,DownLeft,375.14,1,168
JRK,Orientation_Lines,DownRight,Absent,380.66,1,792
JRK,Orientation_Lines,None,Absent,747.23,0,478
JRK,Orientation_Lines,Absent,DownLeft,444.53,1,699
JRK,Orientation_Lines,DownRight,UpLeft,351.23,1,221
JRK,Orientation_Lines,UpRight,Absent,394.91,1,866
JRK,Orientation_Lines,Absent,None,397.50,1,493
JRK,Orientation_Lines,UpRight,Absent,361.92,1,619
JRK,Orientation_Lines,DownRight,Absent,480.94,1,747
JRK,Orientation_Lines,None,Absent,312.30,0,470
JRK,Orientation_Lines,Absent,UpLeft,466.55,1,1131
JRK,Orientation_Lines,DownRight,Absent,514.14,1,773
JRK,Orientation_Lines,Absent,None,325.93,1,539
JRK,Orientation_Lines,Absent,DownRight,427.33,0,1053
JRK,Orientation_Lines,UpRight,DownLeft,614.85,1,106
JRK,Orientation_Lines,UpLeft,UpLeft,558.73,1,369
JRK,Orientation_Lines,UpRight,Absent,456.62,1,883
JRK,Orientation_Lines,None,None,356.46,1,30
JRK,Orientation_Lines,DownRight,DownRight,355.14,1,325
JRK,Orientation_Lines,None,None,460.46,1,87
JRK,Orientation_Lines,Absent,UpLeft,482.61,1,1117
JRK,Orientation_Lines,None,Absent,544.88,1,434
JRK,Orientation_Lines,UpRight,DownLeft,463.32,1,113
JRK,Orientation_Lines,None,None,340.66,1,2
JRK,Orientation_Lines,UpRight,DownLeft,467.51,1,105
JRK,Orientation_Lines,UpRight,Absent,362.47,1,622
JRK,Orientation_Lines,Absent,DownLeft,521.60,1,999
JRK,Orientation_Lines,DownRight,UpLeft,443.96,1,182
JRK,Orientation_Lines,UpLeft,UpLeft,465.13,1,372
JRK,Orientation_Lines,UpRight,DownLeft,468.70,1,155
JRK,Orientation_Lines,Absent,None,405.72,1,543
JRK,Orientation_Lines,None,Absent,560.95,1,432
JRK,Orientation_Lines,None,None,287.61,1,96
JRK,Orientation_Lines,Absent,DownLeft,449.68,1,708
JRK,Orientation_Lines,UpRight,Absent,598.06,1,578
JRK,Orientation_Lines,DownLeft,Absent,595.75,0,948
JRK,Orientation_Lines,UpLeft,Absent,489.73,1,1102
JRK,Orientation_Lines,Absent,None,511.88,1,563
JRK,Orientation_Lines,UpLeft,UpLeft,409.77,1,371
JRK,Orientation_Lines,Absent,DownLeft,542.49,1,654
JRK,Orientation_Lines,None,None,357.21,1,50
JRK,Orientation_Lines,DownRight,UpLeft,428.30,1,188
JRK,Orientation_Lines,None,None,342.82,1,41
JRK,Orientation_Lines,UpRight,Absent,335.62,1,583
JRK,Orientation_Lines,DownRight,DownRight,567.17,1,318
JRK,Orientation_Lines,DownLeft,DownLeft,385.80,1,292
JRK,Orientation_Lines,DownRight,Absent,379.58,1,770
JRK,Orientation_Lines,Absent,DownLeft,441.85,1,666
JRK,Orientation_Lines,None,None,964.98,1,57
JRK,Orientation_Lines,Absent,None,2000.00,0,522
JRK,Orientation_Lines,Absent,DownLeft,427.10,1,673
JRK,Orientation_Lines,Absent,DownLeft,433.60,1,665
JRK,Orientation_Lines,UpRight,Absent,412.70,1,873
JRK,Orientation_Lines,None,Absent,363.43,1,442
JRK,Orientation_Lines,Absent,None,388.53,1,555
JRK,Orientation_Lines,UpRight,Absent,309.90,1,588
JRK,Orientation_Lines,Absent,DownLeft,607.98,1,662
JRK,Orientation_Lines,None,None,698.62,1,70
JRK,Orientation_Lines,UpRight,Absent,596.52,0,625
JRK,Orientation_Lines,Absent,None,359.38,1,510
JRK,Orientation_Lines,UpRight,Absent,378.60,0,612
JRK,Orientation_Lines,DownRight,Absent,490.77,1,1011
JRK,Orientation_Lines,UpLeft,Absent,647.95,1,1096
JRK,Orientation_Lines,UpRight,Absent,416.69,1,889
JRK,Orientation_Lines,DownRight,UpLeft,631.60,1,187
JRK,Orientation_Lines,UpRight,DownLeft,372.93,1,110
JRK,Orientation_Lines,Absent,DownLeft,514.46,1,718
JRK,Orientation_Lines,DownRight,Absent,418.22,1,1044
JRK,Orientation_Lines,UpLeft,Absent,535.29,1,1109
JRK,Orientation_Lines,Absent,DownLeft,487.00,1,714
JRK,Orientation_Lines,UpRight,DownLeft,492.51,1,120
JRK,Orientation_Lines,Absent,UpLeft,433.46,1,849
JRK,Orientation_Lines,UpLeft,Absent,422.35,1,1087
JRK,Orientation_Lines,UpRight,DownLeft,309.47,1,147
JRK,Orientation_Lines,Absent,None,424.58,1,567
JRK,Orientation_Lines,Absent,None,377.27,1,562
JRK,Orientation_Lines,Absent,None,389.64,1,534
JRK,Orientation_Lines,UpRight,Absent,272.85,1,604
JRK,Orientation_Lines,UpRight,Absent,269.57,1,638
JRK,Orientation_Lines,DownRight,UpLeft,311.29,1,184
JRK,Orientation_Lines,DownRight,UpLeft,301.16,1,220
JRK,Orientation_Lines,None,Absent,534.66,1,405
JRK,Orientation_Lines,Absent,DownRight,360.15,1,1067
JRK,Orientation_Lines,UpLeft,UpLeft,266.85,1,378
JRK,Orientation_Lines,Absent,DownLeft,711.31,0,698
JRK,Orientation_Lines,Absent,UpRight,428.18,1,922
JRK,Orientation_Lines,Absent,UpLeft,387.71,1,841
JRK,Orientation_Lines,None,Absent,343.33,1,436
JRK,Orientation_Lines,Absent,DownLeft,494.64,1,978
JRK,Orientation_Lines,UpRight,DownLeft,349.48,1,123
JRK,Orientation_Lines,DownRight,UpLeft,445.02,1,201
JRK,Orientation_Lines,Absent,UpLeft,483.81,1,1152
JRK,Orientation_Lines,None,Absent,725.14,1,431
JRK,Orientation_Lines,DownRight,Absent,406.80,1,775
JRK,Orientation_Lines,Absent,None,380.03,1,517
JRK,Orientation_Lines,UpLeft,Absent,329.78,1,1113
JRK,Orientation_Lines,Absent,DownRight,617.09,1,1073
JRK,Orientation_Lines,Absent,DownLeft,406.38,1,981
JRK,Orientation_Lines,Absent,None,422.66,1,501
JRK,Orientation_Lines,DownRight,DownRight,391.98,1,323
JRK,Orientation_Lines,None,Absent,535.46,1,407
JRK,Orientation_Lines,UpRight,DownLeft,620.23,1,132
JRK,Orientation_Lines,Absent,None,232.42,1,498
JRK,Orientation_Lines,DownLeft,DownLeft,535.39,1,296
JRK,Orientation_Lines,DownRight,DownRight,673.00,1,330
JRK,Orientation_Lines,Absent,None,329.21,1,484
JRK,Orientation_Lines,Absent,None,282.88,1,505
JRK,Orientation_Lines,Absent,DownLeft,469.41,1,670
JRK,Orientation_Lines,Absent,UpLeft,507.22,1,1143
JRK,Orientation_Lines,None,Absent,451.10,1,400
JRK,Orientation_Lines,UpRight,Absent,455.65,1,579
JRK,Orientation_Lines,DownRight,Absent,506.18,1,726
JRK,Orientation_Lines,DownLeft,Absent,524.42,1,944
JRK,Orientation_Lines,DownRight,DownRight,401.76,1,320
JRK,Orientation_Lines,DownLeft,Absent,393.58,1,940
JRK,Orientation_Lines,None,Absent,386.38,1,419
JRK,Orientation_Lines,DownRight,UpLeft,476.05,1,224
JRK,Orientation_Lines,Absent,DownLeft,509.95,1,1000
JRK,Orientation_Lines,UpRight,UpRight,469.48,1,262
JRK,Orientation_Lines,DownRight,Absent,863.44,1,745
JRK,Orientation_Lines,UpRight,DownLeft,455.08,1,143
JRK,Orientation_Lines,None,Absent,374.50,1,469
JRK,Orientation_Lines,Absent,DownRight,461.23,1,1050
JRK,Orientation_Lines,DownLeft,DownLeft,393.37,1,289
JRK,Orientation_Lines,Absent,UpLeft,675.79,0,1146
JRK,Orientation_Lines,Absent,UpRight,468.01,1,909
JRK,Orientation_Lines,UpRight,UpRight,383.51,1,268
JRK,Orientation_Lines,None,None,595.49,1,84
JRK,Orientation_Lines,DownLeft,Absent,563.82,1,960
JRK,Orientation_Lines,UpRight,UpRight,436.27,1,259
JRK,Orientation_Lines,Absent,UpLeft,424.19,1,1128
JRK,Orientation_Lines,None,Absent,686.06,1,467
JRK,Orientation_Lines,DownRight,DownRight,720.94,1,329
JRK,Orientation_Lines,Absent,UpRight,534.68,1,901
JRK,Orientation_Lines,UpLeft,UpLeft,465.83,1,359
JRK,Orientation_Lines,UpRight,Absent,420.48,1,605
JRK,Orientation_Lines,Absent,None,394.69,1,524
JRK,Orientation_Lines,UpRight,Absent,559.69,1,624
JRK,Orientation_Lines,UpRight,UpRight,415.51,1,250
JRK,Orientation_Lines,Absent,DownRight,683.26,1,1057
JRK,Orientation_Lines,Absent,None,412.85,1,518
JRK,Orientation_Lines,DownLeft,Absent,671.79,1,951
JRK,Orientation_Lines,None,Absent,460.10,0,408
JRK,Orientation_Lines,DownRight,Absent,539.98,1,748
JRK,Orientation_Lines,Absent,DownLeft,692.27,1,680
JRK,Orientation_Lines,Absent,UpRight,713.45,1,925
JRK,Orientation_Lines,DownRight,Absent,505.66,1,781
JRK,Orientation_Lines,None,None,383.01,1,74
JRK,Orientation_Lines,None,None,460.94,1,29
JRK,Orientation_Lines,DownLeft,DownLeft,421.45,1,281
JRK,Orientation_Lines,UpRight,Absent,845.79,1,602
JRK,Orientation_Lines,Absent,None,366.93,1,487
JRK,Orientation_Lines,UpLeft,Absent,533.90,1,1100
JRK,Orientation_Lines,None,None,364.28,1,54
JRK,Orientation_Lines,None,None,348.27,1,44
JRK,Orientation_Lines,UpRight,DownLeft,398.80,1,162
JRK,Orientation_Lines,UpRight,Absent,685.14,1,610
JRK,Orientation_Lines,Absent,None,368.76,1,551
JRK,Orientation_Lines,Absent,UpLeft,469.18,1,1151
JRK,Orientation_Lines,UpRight,UpRight,485.46,1,269
JRK,Orientation_Lines,DownRight,UpLeft,474.35,1,212
JRK,Orientation_Lines,Absent,DownRight,598.26,1,1068
JRK,Orientation_Lines,Absent,DownLeft,694.78,1,973
JRK,Orientation_Lines,DownRight,Absent,575.06,1,1033
JRK,Orientation_Lines,Absent,UpLeft,429.90,1,825
JRK,Orientation_Lines,Absent,None,368.88,1,485
JRK,Orientation_Lines,UpRight,DownLeft,462.46,1,130
JRK,Orientation_Lines,None,Absent,948.40,1,388
JRK,Orientation_Lines,UpRight,DownLeft,391.32,1,122
JRK,Orientation_Lines,DownLeft,Absent,845.95,1,947
JRK,Orientation_Lines,None,Absent,476.72,1,415
JRK,Orientation_Lines,DownRight,Absent,678.91,1,768
JRK,Orientation_Lines,DownLeft,DownLeft,451.56,1,310
JRK,Orientation_Lines,Absent,UpLeft,501.11,1,824
JRK,Orientation_Lines,None,Absent,538.92,0,395
JRK,Orientation_Lines,Absent,None,391.80,1,500
JRK,Orientation_Lines,None,None,364.05,1,93
JRK,Orientation_Lines,None,None,524.17,1,60
JRK,Orientation_Lines,Absent,UpLeft,442.61,1,1142
JRK,Orientation_Lines,Absent,None,385.50,1,532
JRK,Orientation_Lines,Absent,DownLeft,496.70,1,677
JRK,Orientation_Lines,None,Absent,424.92,0,397
JRK,Orientation_Lines,Absent,UpLeft,425.55,1,1118
JRK,Orientation_Lines,DownLeft,Absent,679.60,1,953
JRK,Orientation_Lines,UpLeft,Absent,513.89,1,1099
JRK,Orientation_Lines,Absent,UpLeft,538.01,1,1148
JRK,Orientation_Lines,Absent,DownLeft,457.42,1,710
JRK,Orientation_Lines,None,None,339.66,1,49
JRK,Orientation_Lines,Absent,DownLeft,409.75,1,983
JRK,Orientation_Lines,DownLeft,DownLeft,503.33,1,282
JRK,Orientation_Lines,None,None,522.55,1,25
JRK,Orientation_Lines,UpRight,DownLeft,358.80,1,127
JRK,Orientation_Lines,Absent,UpLeft,388.79,1,1139
JRK,Orientation_Lines,Absent,UpLeft,534.23,1,807
JRK,Orientation_Lines,Absent,UpRight,571.06,1,915
JRK,Orientation_Lines,DownRight,DownRight,476.78,0,321
JRK,Orientation_Lines,DownRight,DownRight,1288.55,1,348
JRK,Orientation_Lines,UpRight,DownLeft,542.61,1,140
JRK,Orientation_Lines,DownRight,Absent,308.41,1,1009
JRK,Orientation_Lines,UpLeft,Absent,693.57,0,1092
JRK,Orientation_Lines,Absent,None,695.18,1,559
JRK,Orientation_Lines,Absent,UpLeft,721.25,1,1119
JRK,Orientation_Lines,Absent,None,647.52,1,514
JRK,Orientation_Lines,DownLeft,Absent,343.85,1,969
JRK,Orientation_Lines,DownRight,UpLeft,442.33,1,232
JRK,Orientation_Lines,None,None,378.37,1,7
JRK,Orientation_Lines,UpLeft,Absent,404.45,1,1095
JRK,Orientation_Lines,None,Absent,333.65,0,412
JRK,Orientation_Lines,Absent,DownRight,374.39,1,1058
JRK,Orientation_Lines,UpLeft,UpLeft,467.00,1,350
JRK,Orientation_Lines,DownRight,UpLeft,417.72,1,192
JRK,Orientation_Lines,UpRight,DownLeft,430.10,1,128
JRK,Orientation_Lines,Absent,UpRight,436.59,1,935
JRK,Orientation_Lines,UpRight,DownLeft,340.36,1,114
JRK,Orientation_Lines,UpRight,DownLeft,439.81,1,165
JRK,Orientation_Lines,UpRight,Absent,388.58,1,614
JRK,Orientation_Lines,None,None,556.53,1,8
JRK,Orientation_Lines,None,Absent,836.02,1,406
JRK,Orientation_Lines,UpRight,Absent,464.83,1,865
JRK,Orientation_Lines,Absent,None,451.76,1,557
JRK,Orientation_Lines,UpRight,UpRight,519.90,1,258
JRK,Orientation_Lines,DownLeft,DownLeft,459.87,1,294
JRK,Orientation_Lines,None,Absent,619.99,1,457
JRK,Orientation_Lines,Absent,None,376.00,1,541
JRK,Orientation_Lines,UpLeft,UpLeft,393.26,1,351
JRK,Orientation_Lines,Absent,UpRight,500.55,1,905
JRK,Orientation_Lines,UpRight,UpRight,380.83,1,252
JRK,Orientation_Lines,Absent,DownLeft,384.39,1,690
JRK,Orientation_Lines,UpRight,Absent,432.97,1,640
JRK,Orientation_Lines,UpLeft,UpLeft,343.58,1,356
JRK,Orientation_Lines,Absent,DownLeft,378.45,1,986
JRK,Orientation_Lines,UpRight,Absent,252.86,1,634
JRK,Orientation_Lines,UpLeft,UpLeft,368.95,1,382
JRK,Orientation_Lines,UpLeft,Absent,246.29,1,1111
JRK,Orientation_Lines,Absent,None,269.43,1,506
JRK,Orientation_Lines,Absent,UpLeft,409.00,1,1129
JRK,Orientation_Lines,UpRight,DownLeft,368.53,1,126
JRK,Orientation_Lines,UpRight,DownLeft,356.44,1,134
JRK,Orientation_Lines,DownRight,Absent,363.92,1,1017
JRK,Orientation_Lines,UpRight,Absent,374.33,1,615
JRK,Orientation_Lines,UpRight,DownLeft,366.16,1,112
JRK,Orientation_Lines,DownLeft,DownLeft,388.31,1,301
JRK,Orientation_Lines,UpRight,Absent,379.16,1,594
JRK,Orientation_Lines,None,None,331.84,1,19
JRK,Orientation_Lines,Absent,DownRight,384.33,1,1051
JRK,Orientation_Lines,None,None,325.27,1,92
JRK,Orientation_Lines,UpRight,UpRight,294.59,1,244
JRK,Orientation_Lines,DownRight,UpLeft,322.62,1,198
JRK,Orientation_Lines,Absent,UpLeft,368.26,1,844
JRK,Orientation_Lines,DownRight,Absent,485.32,1,737
JRK,Orientation_Lines,DownLeft,DownLeft,345.05,1,284
JRK,Orientation_Lines,DownRight,Absent,412.22,1,1022
JRK,Orientation_Lines,Absent,UpRight,400.13,1,903
JRK,Orientation_Lines,Absent,None,323.46,1,533
JRK,Orientation_Lines,Absent,UpLeft,412.15,1,1127
JRK,Orientation_Lines,None,None,325.70,1,71
JRK,Orientation_Lines,None,Absent,251.96,0,451
JRK,Orientation_Lines,Absent,UpLeft,352.37,1,862
JRK,Orientation_Lines,Absent,DownLeft,416.63,1,1006
JRK,Orientation_Lines,Absent,UpLeft,389.86,1,842
JRK,Orientation_Lines,Absent,DownLeft,321.02,1,674
JRK,Orientation_Lines,UpRight,Absent,329.47,1,609
JRK,Orientation_Lines,UpRight,Absent,293.90,1,629
JRK,Orientation_Lines,UpRight,DownLeft,330.73,1,119
JRK,Orientation_Lines,UpRight,DownLeft,352.89,1,101
JRK,Orientation_Lines,UpLeft,UpLeft,438.64,1,366
JRK,Orientation_Lines,DownRight,DownRight,431.44,1,314
JRK,Orientation_Lines,Absent,UpRight,446.75,1,912
JRK,Orientation_Lines,Absent,DownRight,474.78,1,1048
JRK,Orientation_Lines,UpLeft,UpLeft,436.26,1,368
JRK,Orientation_Lines,Absent,None,369.38,1,489
JRK,Orientation_Lines,UpRight,DownLeft,351.42,1,151
JRK,Orientation_Lines,None,Absent,455.76,1,427
JRK,Orientation_Lines,DownRight,Absent,385.94,1,784
JRK,Orientation_Lines,None,None,365.05,1,45
JRK,Orientation_Lines,UpRight,Absent,351.00,1,637
JRK,Orientation_Lines,Absent,DownLeft,364.35,1,652
JRK,Orientation_Lines,None,None,358.13,1,67
JRK,Orientation_Lines,DownRight,UpLeft,330.38,1,205
JRK,Orientation_Lines,DownRight,Absent,376.02,1,1041
JRK,Orientation_Lines,Absent,UpLeft,345.34,1,1125
JRK,Orientation_Lines,None,Absent,462.41,1,441
JRK,Orientation_Lines,None,Absent,362.26,1,385
JRK,Orientation_Lines,None,Absent,337.45,1,476
JRK,Orientation_Lines,DownRight,Absent,393.85,1,739
JRK,Orientation_Lines,Absent,DownLeft,412.08,1,678
JRK,Orientation_Lines,DownRight,Absent,360.86,1,1039
JRK,Orientation_Lines,Absent,UpLeft,350.72,1,813
JRK,Orientation_Lines,DownRight,DownRight,447.24,1,344
JRK,Orientation_Lines,UpRight,DownLeft,323.61,1,136
JRK,Orientation_Lines,UpRight,Absent,380.98,1,894
JRK,Orientation_Lines,UpLeft,UpLeft,299.42,1,364
JRK,Orientation_Lines,None,None,339.19,1,85
JRK,Orientation_Lines,None,None,308.51,0,22
JRK,Orientation_Lines,Absent,DownLeft,392.31,1,685
JRK,Orientation_Lines,UpRight,DownLeft,313.68,1,111
JRK,Orientation_Lines,UpRight,Absent,311.38,1,589
JRK,Orientation_Lines,DownRight,Absent,369.73,1,760
JRK,Orientation_Lines,UpRight,DownLeft,329.27,1,156
JRK,Orientation_Lines,DownLeft,DownLeft,311.31,1,311
JRK,Orientation_Lines,Absent,UpLeft,462.62,1,820
JRK,Orientation_Lines,Absent,None,306.69,1,576
JRK,Orientation_Lines,Absent,DownLeft,431.59,1,659
JRK,Orientation_Lines,DownRight,UpLeft,380.36,1,174
